fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
21648,9,7,GermanyFrankfurt,42279,112,0.971,0.55
21649,9,3,Czech republicOstrava,42279,110,0.971,0.55
21650,1,4,GermanyFrankfurt,42279,109,0.971,0.55
21651,11,4,GermanyFrankfurt,42279,104,0.971,0.55
21652,5,5,GermanyBerlin,42279,102,0.971,0.55
21653,8,3,Czech republicOstrava,42279,102,0.971,0.55
21654,5,5,GermanyBerlin,42279,95,0.971,0.4
21655,2,7,GermanyFrankfurt,42279,95,0.971,0.4
21656,4,5,GermanyBerlin,42279,93,0.971,0.4
21657,5,1,Czech republicPrague,42279,90,0.971,0.4
21658,9,7,GermanyFrankfurt,42279,88,0.971,0.4
21659,11,1,Czech republicPrague,42279,86,0.971,0.4
21660,4,5,GermanyBerlin,42279,86,0.971,0.4
21661,11,7,GermanyFrankfurt,42279,85,0.971,0.4
21662,8,2,DenmarkCopenhagen,42279,81,0.971,0.4
21663,1,5,GermanyBerlin,42279,68,0.971,0.15
21664,7,7,GermanyFrankfurt,42279,65,0.971,0.15
21665,3,4,GermanyFrankfurt,42279,64,0.971,0.15
21666,1,7,GermanyFrankfurt,42279,63,0.971,0.15
21667,11,1,Czech republicPrague,42279,59,0.971,0.15
21668,10,7,GermanyFrankfurt,42279,56,0.971,0.15
21669,5,7,GermanyFrankfurt,42279,50,0.971,0.15
21670,8,4,GermanyFrankfurt,42279,40,0.971,0.15
21671,11,2,DenmarkCopenhagen,42279,40,0.971,0.15
21672,10,5,GermanyBerlin,42279,39,0.971,0.15
21673,6,5,GermanyBerlin,42279,39,0.971,0.15
21674,7,4,GermanyFrankfurt,42279,39,0.971,0.15
21675,5,7,GermanyFrankfurt,42279,36,0.971,0.15
21676,6,5,GermanyBerlin,42279,32,0.971,0.15
21677,9,5,GermanyBerlin,42279,30,0.971,0.15
21678,8,2,DenmarkCopenhagen,42279,28,0.971,0.15
21679,2,7,GermanyFrankfurt,42279,28,0.971,0.15
21680,7,5,GermanyBerlin,42279,28,0.971,0.15
21681,6,7,GermanyFrankfurt,42279,27,0.971,0.15
21682,3,5,GermanyBerlin,42279,23,0.971,0.01
21683,4,7,GermanyFrankfurt,42279,21,0.971,0.01
21684,5,7,GermanyFrankfurt,42279,19,0.971,0.01
21685,11,2,DenmarkCopenhagen,42279,16,0.971,0.01
21686,8,5,GermanyBerlin,42279,12,0.971,0.01
21687,5,6,GermanyDresden,42279,7,0.971,0
21688,3,6,GermanyDresden,42279,6,0.971,0
21689,8,7,GermanyFrankfurt,42279,3,0.971,0
21690,4,7,GermanyFrankfurt,42279,3,0.971,0
21691,9,7,GermanyFrankfurt,42280,150,0.966,0.55
21692,10,7,GermanyFrankfurt,42280,148,0.966,0.55
21693,5,3,Czech republicBrno,42280,147,0.966,0.55
21694,9,4,GermanyFrankfurt,42280,139,0.966,0.55
21695,4,1,Czech republicPrague,42280,138,0.966,0.55
21696,4,5,GermanyBerlin,42280,137,0.966,0.55
21697,5,5,GermanyBerlin,42280,130,0.966,0.55
21698,9,5,GermanyBerlin,42280,130,0.966,0.55
21699,3,7,GermanyFrankfurt,42280,125,0.966,0.55
21700,8,5,GermanyBerlin,42280,125,0.966,0.55
21701,9,5,GermanyBerlin,42280,124,0.966,0.55
21702,6,5,GermanyBerlin,42280,117,0.966,0.55
21703,11,1,Czech republicPrague,42280,112,0.966,0.55
21704,6,7,GermanyFrankfurt,42280,111,0.966,0.55
21705,10,6,GermanyDresden,42280,111,0.966,0.55
21706,5,5,GermanyBerlin,42280,108,0.966,0.55
21707,10,1,Czech republicPrague,42280,104,0.966,0.55
21708,7,4,GermanyFrankfurt,42280,102,0.966,0.55
21709,11,7,GermanyFrankfurt,42280,101,0.966,0.55
21710,9,5,GermanyBerlin,42280,99,0.966,0.4
21711,3,7,GermanyFrankfurt,42280,97,0.966,0.4
21712,9,4,GermanyFrankfurt,42280,93,0.966,0.4
21713,3,5,GermanyBerlin,42280,92,0.966,0.4
21714,9,7,GermanyFrankfurt,42280,91,0.966,0.4
21715,6,7,GermanyFrankfurt,42280,91,0.966,0.4
21716,8,3,Czech republicOstrava,42280,90,0.966,0.4
21717,4,5,GermanyBerlin,42280,84,0.966,0.4
21718,4,5,GermanyBerlin,42280,81,0.966,0.4
21719,8,7,GermanyFrankfurt,42280,81,0.966,0.4
21720,5,2,DenmarkCopenhagen,42280,57,0.966,0.15
21721,4,6,GermanyDresden,42280,53,0.966,0.15
21722,5,7,GermanyFrankfurt,42280,51,0.966,0.15
21723,6,5,GermanyBerlin,42280,46,0.966,0.15
21724,11,7,GermanyFrankfurt,42280,43,0.966,0.15
21725,6,5,GermanyBerlin,42280,41,0.966,0.15
21726,6,6,GermanyDresden,42280,31,0.966,0.15
21727,10,2,DenmarkCopenhagen,42280,30,0.966,0.15
21728,6,7,GermanyFrankfurt,42280,30,0.966,0.15
21729,10,2,DenmarkCopenhagen,42280,29,0.966,0.15
21730,3,3,Czech republicBrno,42280,28,0.966,0.15
21731,7,5,GermanyBerlin,42280,28,0.966,0.15
21732,6,5,GermanyBerlin,42280,20,0.966,0.01
21733,10,7,GermanyFrankfurt,42280,19,0.966,0.01
21734,11,7,GermanyFrankfurt,42280,18,0.966,0.01
21735,10,7,GermanyFrankfurt,42280,16,0.966,0.01
21736,4,5,GermanyBerlin,42280,15,0.966,0.01
21737,1,7,GermanyFrankfurt,42280,15,0.966,0.01
21738,10,7,GermanyFrankfurt,42280,11,0.966,0.01
21739,4,5,GermanyBerlin,42280,10,0.966,0
21740,1,7,GermanyFrankfurt,42280,9,0.966,0
21741,7,5,GermanyBerlin,42280,7,0.966,0
21742,2,7,GermanyFrankfurt,42280,6,0.966,0
21743,3,6,GermanyDresden,42282,149,0.961,0.55
21744,5,2,DenmarkCopenhagen,42282,148,0.961,0.55
21745,9,7,GermanyFrankfurt,42282,147,0.961,0.55
21746,3,6,GermanyDresden,42282,146,0.961,0.55
21747,2,2,DenmarkCopenhagen,42282,143,0.961,0.55
21748,6,6,GermanyDresden,42282,137,0.961,0.55
21749,8,5,GermanyBerlin,42282,132,0.961,0.55
21750,9,7,GermanyFrankfurt,42282,129,0.961,0.55
21751,9,7,GermanyFrankfurt,42282,128,0.961,0.55
21752,5,2,DenmarkCopenhagen,42282,128,0.961,0.55
21753,9,5,GermanyBerlin,42282,126,0.961,0.55
21754,2,1,Czech republicPrague,42282,124,0.961,0.55
21755,7,5,GermanyBerlin,42282,119,0.961,0.55
21756,7,5,GermanyBerlin,42282,116,0.961,0.55
21757,10,5,GermanyBerlin,42282,116,0.961,0.55
21758,8,5,GermanyBerlin,42282,115,0.961,0.55
21759,11,5,GermanyBerlin,42282,115,0.961,0.55
21760,9,5,GermanyBerlin,42282,107,0.961,0.55
21761,8,1,Czech republicPrague,42282,102,0.961,0.55
21762,10,4,GermanyFrankfurt,42282,100,0.961,0.55
21763,3,1,Czech republicPrague,42282,97,0.961,0.4
21764,10,3,Czech republicOstrava,42282,91,0.961,0.4
21765,8,3,Czech republicOstrava,42282,90,0.961,0.4
21766,11,7,GermanyFrankfurt,42282,85,0.961,0.4
21767,10,5,GermanyBerlin,42282,76,0.961,0.4
21768,7,1,Czech republicPrague,42282,76,0.961,0.4
21769,9,7,GermanyFrankfurt,42282,70,0.961,0.15
21770,4,1,Czech republicPrague,42282,67,0.961,0.15
21771,1,7,GermanyFrankfurt,42282,66,0.961,0.15
21772,3,5,GermanyBerlin,42282,65,0.961,0.15
21773,1,1,Czech republicPrague,42282,61,0.961,0.15
21774,8,4,GermanyFrankfurt,42282,55,0.961,0.15
21775,4,1,Czech republicPrague,42282,52,0.961,0.15
21776,3,3,Czech republicBrno,42282,51,0.961,0.15
21777,11,5,GermanyBerlin,42282,48,0.961,0.15
21778,5,1,Czech republicPrague,42282,48,0.961,0.15
21779,9,7,GermanyFrankfurt,42282,41,0.961,0.15
21780,10,1,Czech republicPrague,42282,33,0.961,0.15
21781,2,5,GermanyBerlin,42282,24,0.961,0.01
21782,8,5,GermanyBerlin,42282,21,0.961,0.01
21783,11,7,GermanyFrankfurt,42282,17,0.961,0.01
21784,3,6,GermanyDresden,42282,10,0.961,0
21785,8,3,Czech republicOstrava,42282,10,0.961,0
21786,7,5,GermanyBerlin,42282,7,0.961,0
21787,9,5,GermanyBerlin,42282,7,0.961,0
21788,10,5,GermanyBerlin,42282,6,0.961,0
21789,9,2,DenmarkCopenhagen,42282,3,0.961,0
21790,2,1,Czech republicPrague,42282,2,0.961,0
21791,11,7,GermanyFrankfurt,42282,1,0.961,0
21792,3,5,GermanyBerlin,42283,146,0.964,0.55
21793,8,5,GermanyBerlin,42283,145,0.964,0.55
21794,1,6,GermanyDresden,42283,145,0.964,0.55
21795,5,2,DenmarkCopenhagen,42283,137,0.964,0.55
21796,6,3,Czech republicBrno,42283,135,0.964,0.55
21797,9,7,GermanyFrankfurt,42283,133,0.964,0.55
21798,6,7,GermanyFrankfurt,42283,129,0.964,0.55
21799,8,7,GermanyFrankfurt,42283,129,0.964,0.55
21800,3,6,GermanyDresden,42283,129,0.964,0.55
21801,2,4,GermanyFrankfurt,42283,125,0.964,0.55
21802,10,6,GermanyDresden,42283,118,0.964,0.55
21803,11,7,GermanyFrankfurt,42283,99,0.964,0.4
21804,8,2,DenmarkCopenhagen,42283,99,0.964,0.4
21805,2,7,GermanyFrankfurt,42283,96,0.964,0.4
21806,1,5,GermanyBerlin,42283,83,0.964,0.4
21807,10,5,GermanyBerlin,42283,82,0.964,0.4
21808,1,1,Czech republicPrague,42283,78,0.964,0.4
21809,7,5,GermanyBerlin,42283,74,0.964,0.15
21810,9,7,GermanyFrankfurt,42283,71,0.964,0.15
21811,11,4,GermanyFrankfurt,42283,69,0.964,0.15
21812,6,4,GermanyFrankfurt,42283,69,0.964,0.15
21813,11,5,GermanyBerlin,42283,64,0.964,0.15
21814,5,7,GermanyFrankfurt,42283,61,0.964,0.15
21815,10,3,Czech republicOstrava,42283,57,0.964,0.15
21816,6,5,GermanyBerlin,42283,50,0.964,0.15
21817,10,7,GermanyFrankfurt,42283,49,0.964,0.15
21818,5,7,GermanyFrankfurt,42283,49,0.964,0.15
21819,10,4,GermanyFrankfurt,42283,46,0.964,0.15
21820,5,5,GermanyBerlin,42283,41,0.964,0.15
21821,7,5,GermanyBerlin,42283,39,0.964,0.15
21822,4,7,GermanyFrankfurt,42283,37,0.964,0.15
21823,8,6,GermanyDresden,42283,35,0.964,0.15
21824,4,3,Czech republicBrno,42283,30,0.964,0.15
21825,6,7,GermanyFrankfurt,42283,29,0.964,0.15
21826,4,7,GermanyFrankfurt,42283,27,0.964,0.15
21827,5,5,GermanyBerlin,42283,26,0.964,0.15
21828,5,5,GermanyBerlin,42283,20,0.964,0.01
21829,4,7,GermanyFrankfurt,42283,20,0.964,0.01
21830,7,3,Czech republicOstrava,42283,16,0.964,0.01
21831,9,7,GermanyFrankfurt,42283,10,0.964,0
21832,1,3,Czech republicBrno,42284,133,0.969,0.55
21833,9,4,GermanyFrankfurt,42284,132,0.969,0.55
21834,10,7,GermanyFrankfurt,42284,128,0.969,0.55
21835,10,4,GermanyFrankfurt,42284,122,0.969,0.55
21836,9,3,Czech republicOstrava,42284,121,0.969,0.55
21837,6,7,GermanyFrankfurt,42284,121,0.969,0.55
21838,2,1,Czech republicPrague,42284,119,0.969,0.55
21839,11,3,Czech republicOstrava,42284,115,0.969,0.55
21840,6,6,GermanyDresden,42284,114,0.969,0.55
21841,11,2,DenmarkCopenhagen,42284,111,0.969,0.55
21842,1,7,GermanyFrankfurt,42284,110,0.969,0.55
21843,9,5,GermanyBerlin,42284,109,0.969,0.55
21844,2,5,GermanyBerlin,42284,107,0.969,0.55
21845,8,5,GermanyBerlin,42284,100,0.969,0.55
21846,3,5,GermanyBerlin,42284,100,0.969,0.55
21847,3,7,GermanyFrankfurt,42284,98,0.969,0.4
21848,8,5,GermanyBerlin,42284,95,0.969,0.4
21849,7,2,DenmarkCopenhagen,42284,95,0.969,0.4
21850,3,5,GermanyBerlin,42284,90,0.969,0.4
21851,6,5,GermanyBerlin,42284,85,0.969,0.4
21852,7,5,GermanyBerlin,42284,84,0.969,0.4
21853,5,5,GermanyBerlin,42284,82,0.969,0.4
21854,10,6,GermanyDresden,42284,72,0.969,0.15
21855,9,4,GermanyFrankfurt,42284,70,0.969,0.15
21856,11,2,DenmarkCopenhagen,42284,64,0.969,0.15
21857,5,7,GermanyFrankfurt,42284,63,0.969,0.15
21858,11,6,GermanyDresden,42284,62,0.969,0.15
21859,6,2,DenmarkCopenhagen,42284,61,0.969,0.15
21860,8,5,GermanyBerlin,42284,57,0.969,0.15
21861,7,7,GermanyFrankfurt,42284,56,0.969,0.15
21862,2,5,GermanyBerlin,42284,55,0.969,0.15
21863,3,5,GermanyBerlin,42284,54,0.969,0.15
21864,11,5,GermanyBerlin,42284,48,0.969,0.15
21865,2,7,GermanyFrankfurt,42284,46,0.969,0.15
21866,1,4,GermanyFrankfurt,42284,45,0.969,0.15
21867,3,7,GermanyFrankfurt,42284,44,0.969,0.15
21868,10,7,GermanyFrankfurt,42284,43,0.969,0.15
21869,10,7,GermanyFrankfurt,42284,41,0.969,0.15
21870,5,6,GermanyDresden,42284,36,0.969,0.15
21871,10,7,GermanyFrankfurt,42284,34,0.969,0.15
21872,7,2,DenmarkCopenhagen,42284,33,0.969,0.15
21873,6,5,GermanyBerlin,42284,25,0.969,0.01
21874,3,4,GermanyFrankfurt,42284,22,0.969,0.01
21875,2,2,DenmarkCopenhagen,42284,18,0.969,0.01
21876,10,1,Czech republicPrague,42284,13,0.969,0.01
21877,5,6,GermanyDresden,42284,11,0.969,0.01
21878,2,6,GermanyDresden,42284,7,0.969,0
21879,11,3,Czech republicOstrava,42284,5,0.969,0
21880,3,4,GermanyFrankfurt,42285,150,0.97,0.55
21881,11,7,GermanyFrankfurt,42285,147,0.97,0.55
21882,4,4,GermanyFrankfurt,42285,145,0.97,0.55
21883,6,4,GermanyFrankfurt,42285,145,0.97,0.55
21884,1,7,GermanyFrankfurt,42285,145,0.97,0.55
21885,5,3,Czech republicBrno,42285,142,0.97,0.55
21886,7,1,Czech republicPrague,42285,139,0.97,0.55
21887,4,4,GermanyFrankfurt,42285,136,0.97,0.55
21888,3,7,GermanyFrankfurt,42285,133,0.97,0.55
21889,5,7,GermanyFrankfurt,42285,133,0.97,0.55
21890,4,6,GermanyDresden,42285,132,0.97,0.55
21891,3,5,GermanyBerlin,42285,126,0.97,0.55
21892,1,1,Czech republicPrague,42285,123,0.97,0.55
21893,4,4,GermanyFrankfurt,42285,122,0.97,0.55
21894,5,6,GermanyDresden,42285,122,0.97,0.55
21895,5,5,GermanyBerlin,42285,121,0.97,0.55
21896,9,4,GermanyFrankfurt,42285,120,0.97,0.55
21897,5,5,GermanyBerlin,42285,108,0.97,0.55
21898,9,5,GermanyBerlin,42285,105,0.97,0.55
21899,9,2,DenmarkCopenhagen,42285,101,0.97,0.55
21900,4,5,GermanyBerlin,42285,100,0.97,0.55
21901,2,4,GermanyFrankfurt,42285,96,0.97,0.4
21902,4,2,DenmarkCopenhagen,42285,95,0.97,0.4
21903,10,5,GermanyBerlin,42285,93,0.97,0.4
21904,11,3,Czech republicOstrava,42285,93,0.97,0.4
21905,2,4,GermanyFrankfurt,42285,90,0.97,0.4
21906,5,6,GermanyDresden,42285,88,0.97,0.4
21907,7,5,GermanyBerlin,42285,85,0.97,0.4
21908,2,2,DenmarkCopenhagen,42285,84,0.97,0.4
21909,11,5,GermanyBerlin,42285,83,0.97,0.4
21910,2,5,GermanyBerlin,42285,79,0.97,0.4
21911,11,5,GermanyBerlin,42285,78,0.97,0.4
21912,4,7,GermanyFrankfurt,42285,75,0.97,0.15
21913,6,7,GermanyFrankfurt,42285,72,0.97,0.15
21914,8,7,GermanyFrankfurt,42285,68,0.97,0.15
21915,5,5,GermanyBerlin,42285,67,0.97,0.15
21916,4,5,GermanyBerlin,42285,64,0.97,0.15
21917,11,5,GermanyBerlin,42285,63,0.97,0.15
21918,6,5,GermanyBerlin,42285,60,0.97,0.15
21919,4,5,GermanyBerlin,42285,59,0.97,0.15
21920,2,5,GermanyBerlin,42285,58,0.97,0.15
21921,7,3,Czech republicOstrava,42285,57,0.97,0.15
21922,1,5,GermanyBerlin,42285,55,0.97,0.15
21923,4,5,GermanyBerlin,42285,54,0.97,0.15
21924,8,2,DenmarkCopenhagen,42285,52,0.97,0.15
21925,5,5,GermanyBerlin,42285,52,0.97,0.15
21926,3,7,GermanyFrankfurt,42285,50,0.97,0.15
21927,6,7,GermanyFrankfurt,42285,49,0.97,0.15
21928,6,5,GermanyBerlin,42285,47,0.97,0.15
21929,9,5,GermanyBerlin,42285,45,0.97,0.15
21930,8,5,GermanyBerlin,42285,43,0.97,0.15
21931,2,4,GermanyFrankfurt,42285,42,0.97,0.15
21932,9,1,Czech republicPrague,42285,41,0.97,0.15
21933,2,4,GermanyFrankfurt,42285,34,0.97,0.15
21934,6,4,GermanyFrankfurt,42285,26,0.97,0.15
21935,6,7,GermanyFrankfurt,42285,25,0.97,0.01
21936,5,7,GermanyFrankfurt,42285,25,0.97,0.01
21937,5,2,DenmarkCopenhagen,42285,19,0.97,0.01
21938,4,3,Czech republicBrno,42285,13,0.97,0.01
21939,10,5,GermanyBerlin,42285,11,0.97,0.01
21940,7,6,GermanyDresden,42285,5,0.97,0
21941,8,1,Czech republicPrague,42285,3,0.97,0
21942,7,7,GermanyFrankfurt,42286,148,0.967,0.55
21943,2,4,GermanyFrankfurt,42286,146,0.967,0.55
21944,6,5,GermanyBerlin,42286,144,0.967,0.55
21945,9,5,GermanyBerlin,42286,142,0.967,0.55
21946,3,4,GermanyFrankfurt,42286,131,0.967,0.55
21947,8,1,Czech republicPrague,42286,128,0.967,0.55
21948,3,5,GermanyBerlin,42286,127,0.967,0.55
21949,8,7,GermanyFrankfurt,42286,112,0.967,0.55
21950,11,7,GermanyFrankfurt,42286,106,0.967,0.55
21951,5,7,GermanyFrankfurt,42286,106,0.967,0.55
21952,8,3,Czech republicOstrava,42286,99,0.967,0.4
21953,3,5,GermanyBerlin,42286,90,0.967,0.4
21954,1,5,GermanyBerlin,42286,89,0.967,0.4
21955,2,5,GermanyBerlin,42286,83,0.967,0.4
21956,4,4,GermanyFrankfurt,42286,83,0.967,0.4
21957,3,5,GermanyBerlin,42286,73,0.967,0.15
21958,3,2,DenmarkCopenhagen,42286,71,0.967,0.15
21959,4,4,GermanyFrankfurt,42286,71,0.967,0.15
21960,10,5,GermanyBerlin,42286,70,0.967,0.15
21961,5,5,GermanyBerlin,42286,63,0.967,0.15
21962,10,5,GermanyBerlin,42286,62,0.967,0.15
21963,5,5,GermanyBerlin,42286,61,0.967,0.15
21964,11,1,Czech republicPrague,42286,58,0.967,0.15
21965,1,5,GermanyBerlin,42286,58,0.967,0.15
21966,4,7,GermanyFrankfurt,42286,54,0.967,0.15
21967,9,7,GermanyFrankfurt,42286,54,0.967,0.15
21968,1,5,GermanyBerlin,42286,53,0.967,0.15
21969,9,7,GermanyFrankfurt,42286,50,0.967,0.15
21970,10,4,GermanyFrankfurt,42286,49,0.967,0.15
21971,10,5,GermanyBerlin,42286,39,0.967,0.15
21972,11,4,GermanyFrankfurt,42286,39,0.967,0.15
21973,3,1,Czech republicPrague,42286,33,0.967,0.15
21974,7,4,GermanyFrankfurt,42286,30,0.967,0.15
21975,8,3,Czech republicOstrava,42286,29,0.967,0.15
21976,5,7,GermanyFrankfurt,42286,26,0.967,0.15
21977,9,4,GermanyFrankfurt,42286,25,0.967,0.01
21978,7,5,GermanyBerlin,42286,23,0.967,0.01
21979,1,4,GermanyFrankfurt,42286,23,0.967,0.01
21980,3,5,GermanyBerlin,42286,15,0.967,0.01
21981,6,5,GermanyBerlin,42286,14,0.967,0.01
21982,7,7,GermanyFrankfurt,42286,13,0.967,0.01
21983,8,2,DenmarkCopenhagen,42286,10,0.967,0
21984,5,5,GermanyBerlin,42286,7,0.967,0
21985,6,7,GermanyFrankfurt,42286,5,0.967,0
21986,6,7,GermanyFrankfurt,42286,1,0.967,0
21987,1,1,Czech republicPrague,42287,147,0.975,0.55
21988,11,4,GermanyFrankfurt,42287,143,0.975,0.55
21989,9,6,GermanyDresden,42287,140,0.975,0.55
21990,10,3,Czech republicOstrava,42287,129,0.975,0.55
21991,1,7,GermanyFrankfurt,42287,126,0.975,0.55
21992,7,5,GermanyBerlin,42287,125,0.975,0.55
21993,11,5,GermanyBerlin,42287,124,0.975,0.55
21994,9,2,DenmarkCopenhagen,42287,124,0.975,0.55
21995,2,5,GermanyBerlin,42287,120,0.975,0.55
21996,1,5,GermanyBerlin,42287,120,0.975,0.55
21997,6,3,Czech republicBrno,42287,110,0.975,0.55
21998,9,7,GermanyFrankfurt,42287,106,0.975,0.55
21999,11,4,GermanyFrankfurt,42287,103,0.975,0.55
22000,6,4,GermanyFrankfurt,42287,102,0.975,0.55
22001,10,1,Czech republicPrague,42287,85,0.975,0.4
22002,4,4,GermanyFrankfurt,42287,65,0.975,0.15
22003,7,2,DenmarkCopenhagen,42287,64,0.975,0.15
22004,6,5,GermanyBerlin,42287,60,0.975,0.15
22005,9,5,GermanyBerlin,42287,59,0.975,0.15
22006,6,5,GermanyBerlin,42287,58,0.975,0.15
22007,7,5,GermanyBerlin,42287,52,0.975,0.15
22008,1,7,GermanyFrankfurt,42287,43,0.975,0.15
22009,3,5,GermanyBerlin,42287,38,0.975,0.15
22010,7,5,GermanyBerlin,42287,37,0.975,0.15
22011,9,5,GermanyBerlin,42287,33,0.975,0.15
22012,2,5,GermanyBerlin,42287,32,0.975,0.15
22013,7,5,GermanyBerlin,42287,31,0.975,0.15
22014,4,5,GermanyBerlin,42287,27,0.975,0.15
22015,7,7,GermanyFrankfurt,42287,19,0.975,0.01
22016,8,7,GermanyFrankfurt,42287,19,0.975,0.01
22017,6,6,GermanyDresden,42287,18,0.975,0.01
22018,3,6,GermanyDresden,42287,17,0.975,0.01
22019,4,5,GermanyBerlin,42287,11,0.975,0.01
22020,9,5,GermanyBerlin,42287,9,0.975,0
22021,11,6,GermanyDresden,42287,8,0.975,0
22022,4,3,Czech republicBrno,42287,5,0.975,0
22023,6,5,GermanyBerlin,42289,149,0.97,0.55
22024,9,7,GermanyFrankfurt,42289,147,0.97,0.55
22025,6,5,GermanyBerlin,42289,147,0.97,0.55
22026,9,2,DenmarkCopenhagen,42289,144,0.97,0.55
22027,9,1,Czech republicPrague,42289,139,0.97,0.55
22028,7,1,Czech republicPrague,42289,136,0.97,0.55
22029,11,5,GermanyBerlin,42289,133,0.97,0.55
22030,8,1,Czech republicPrague,42289,133,0.97,0.55
22031,9,6,GermanyDresden,42289,132,0.97,0.55
22032,1,5,GermanyBerlin,42289,128,0.97,0.55
22033,7,6,GermanyDresden,42289,127,0.97,0.55
22034,3,1,Czech republicPrague,42289,121,0.97,0.55
22035,4,7,GermanyFrankfurt,42289,120,0.97,0.55
22036,11,7,GermanyFrankfurt,42289,117,0.97,0.55
22037,6,5,GermanyBerlin,42289,112,0.97,0.55
22038,11,5,GermanyBerlin,42289,111,0.97,0.55
22039,3,5,GermanyBerlin,42289,110,0.97,0.55
22040,6,3,Czech republicBrno,42289,110,0.97,0.55
22041,1,5,GermanyBerlin,42289,109,0.97,0.55
22042,9,3,Czech republicOstrava,42289,108,0.97,0.55
22043,3,4,GermanyFrankfurt,42289,106,0.97,0.55
22044,8,5,GermanyBerlin,42289,104,0.97,0.55
22045,5,5,GermanyBerlin,42289,100,0.97,0.55
22046,9,7,GermanyFrankfurt,42289,99,0.97,0.4
22047,6,7,GermanyFrankfurt,42289,99,0.97,0.4
22048,1,5,GermanyBerlin,42289,91,0.97,0.4
22049,2,5,GermanyBerlin,42289,87,0.97,0.4
22050,2,2,DenmarkCopenhagen,42289,86,0.97,0.4
22051,5,4,GermanyFrankfurt,42289,79,0.97,0.4
22052,8,7,GermanyFrankfurt,42289,79,0.97,0.4
22053,6,1,Czech republicPrague,42289,77,0.97,0.4
22054,4,5,GermanyBerlin,42289,72,0.97,0.15
22055,8,7,GermanyFrankfurt,42289,71,0.97,0.15
22056,8,7,GermanyFrankfurt,42289,64,0.97,0.15
22057,7,4,GermanyFrankfurt,42289,62,0.97,0.15
22058,10,5,GermanyBerlin,42289,61,0.97,0.15
22059,10,1,Czech republicPrague,42289,58,0.97,0.15
22060,6,7,GermanyFrankfurt,42289,58,0.97,0.15
22061,7,7,GermanyFrankfurt,42289,58,0.97,0.15
22062,7,5,GermanyBerlin,42289,57,0.97,0.15
22063,11,2,DenmarkCopenhagen,42289,53,0.97,0.15
22064,3,5,GermanyBerlin,42289,51,0.97,0.15
22065,6,1,Czech republicPrague,42289,51,0.97,0.15
22066,7,1,Czech republicPrague,42289,41,0.97,0.15
22067,7,5,GermanyBerlin,42289,38,0.97,0.15
22068,7,7,GermanyFrankfurt,42289,35,0.97,0.15
22069,4,7,GermanyFrankfurt,42289,32,0.97,0.15
22070,1,1,Czech republicPrague,42289,31,0.97,0.15
22071,8,7,GermanyFrankfurt,42289,30,0.97,0.15
22072,8,5,GermanyBerlin,42289,28,0.97,0.15
22073,4,6,GermanyDresden,42289,26,0.97,0.15
22074,1,7,GermanyFrankfurt,42289,25,0.97,0.01
22075,1,3,Czech republicBrno,42289,23,0.97,0.01
22076,10,5,GermanyBerlin,42289,21,0.97,0.01
22077,3,1,Czech republicPrague,42289,19,0.97,0.01
22078,4,6,GermanyDresden,42289,17,0.97,0.01
22079,11,1,Czech republicPrague,42289,13,0.97,0.01
22080,5,5,GermanyBerlin,42289,12,0.97,0.01
22081,7,3,Czech republicOstrava,42289,6,0.97,0
22082,6,5,GermanyBerlin,42289,6,0.97,0
22083,3,3,Czech republicBrno,42289,4,0.97,0
22084,8,5,GermanyBerlin,42289,4,0.97,0
22085,5,7,GermanyFrankfurt,42289,3,0.97,0
22086,1,2,DenmarkCopenhagen,42290,146,0.972,0.55
22087,2,6,GermanyDresden,42290,140,0.972,0.55
22088,8,6,GermanyDresden,42290,136,0.972,0.55
22089,6,4,GermanyFrankfurt,42290,130,0.972,0.55
22090,6,7,GermanyFrankfurt,42290,129,0.972,0.55
22091,11,5,GermanyBerlin,42290,128,0.972,0.55
22092,3,6,GermanyDresden,42290,126,0.972,0.55
22093,10,5,GermanyBerlin,42290,120,0.972,0.55
22094,4,5,GermanyBerlin,42290,114,0.972,0.55
22095,3,7,GermanyFrankfurt,42290,110,0.972,0.55
22096,8,1,Czech republicPrague,42290,108,0.972,0.55
22097,7,4,GermanyFrankfurt,42290,104,0.972,0.55
22098,10,1,Czech republicPrague,42290,100,0.972,0.55
22099,1,5,GermanyBerlin,42290,99,0.972,0.4
22100,8,7,GermanyFrankfurt,42290,98,0.972,0.4
22101,2,5,GermanyBerlin,42290,97,0.972,0.4
22102,3,7,GermanyFrankfurt,42290,94,0.972,0.4
22103,8,5,GermanyBerlin,42290,90,0.972,0.4
22104,2,7,GermanyFrankfurt,42290,84,0.972,0.4
22105,6,7,GermanyFrankfurt,42290,82,0.972,0.4
22106,8,5,GermanyBerlin,42290,78,0.972,0.4
22107,5,4,GermanyFrankfurt,42290,76,0.972,0.4
22108,8,7,GermanyFrankfurt,42290,76,0.972,0.4
22109,6,7,GermanyFrankfurt,42290,72,0.972,0.15
22110,8,7,GermanyFrankfurt,42290,72,0.972,0.15
22111,9,5,GermanyBerlin,42290,66,0.972,0.15
22112,7,3,Czech republicOstrava,42290,66,0.972,0.15
22113,4,6,GermanyDresden,42290,65,0.972,0.15
22114,11,5,GermanyBerlin,42290,62,0.972,0.15
22115,2,2,DenmarkCopenhagen,42290,59,0.972,0.15
